"id","group","choice","opchoice","payoff","trial","age","gender"
130,1,0,0,50,75,25,2
130,1,0,0,50,76,25,2
130,1,0,0,50,77,25,2
130,1,1,1,50,78,25,2
130,1,0,0,50,79,25,2
130,1,1,1,50,80,25,2
130,1,0,0,50,81,25,2
130,1,0,0,50,82,25,2
130,1,0,1,0,83,25,2
130,1,1,0,0,84,25,2
130,1,0,1,0,85,25,2
130,1,0,1,0,86,25,2
130,1,0,1,0,87,25,2
130,1,1,0,0,88,25,2
130,1,0,0,50,89,25,2
130,1,0,0,50,90,25,2
130,1,0,1,0,91,25,2
130,1,0,0,50,92,25,2
130,1,0,1,0,93,25,2
130,1,0,0,50,94,25,2
130,1,0,1,0,95,25,2
130,1,0,1,0,96,25,2
130,1,0,1,0,97,25,2
130,1,0,1,0,98,25,2
130,1,1,1,50,99,25,2
130,1,1,1,50,100,25,2
130,1,0,0,50,101,25,2
130,1,0,0,50,102,25,2
130,1,1,0,0,103,25,2
130,1,0,0,50,104,25,2
130,1,0,1,0,105,25,2
130,1,0,0,50,106,25,2
130,1,0,1,0,107,25,2
130,1,0,1,0,108,25,2
130,1,0,1,0,109,25,2
130,1,1,1,50,110,25,2
130,1,0,1,0,111,25,2
130,1,1,1,50,112,25,2
130,1,1,0,0,113,25,2
130,1,0,0,50,114,25,2
130,1,0,0,50,115,25,2
130,1,0,1,0,116,25,2
130,1,0,0,50,117,25,2
130,1,0,1,0,118,25,2
130,1,0,0,50,119,25,2
130,1,0,1,0,120,25,2
130,1,0,1,0,121,25,2
130,1,0,1,0,122,25,2
130,1,1,1,50,123,25,2
130,1,0,0,50,125,25,2
130,1,0,0,50,126,25,2
130,1,0,0,50,127,25,2
130,1,0,1,0,128,25,2
130,1,0,0,50,129,25,2
130,1,0,1,0,130,25,2
130,1,0,1,0,131,25,2
130,1,1,1,50,132,25,2
130,1,0,0,50,133,25,2
130,1,0,1,0,134,25,2
130,1,0,0,50,135,25,2
130,1,0,1,0,136,25,2
130,1,0,1,0,137,25,2
130,1,1,1,50,138,25,2
130,1,0,0,50,139,25,2
130,1,0,0,50,140,25,2
130,1,0,1,0,141,25,2
130,1,0,0,50,142,25,2
130,1,0,0,50,143,25,2
130,1,0,0,50,144,25,2
130,1,0,1,0,145,25,2
130,1,0,1,0,146,25,2
130,1,1,1,50,147,25,2
130,1,0,0,50,148,25,2
130,1,0,0,50,149,25,2
130,1,0,1,0,150,25,2
131,1,1,0,0,1,21,1
131,1,1,0,0,2,21,1
131,1,0,0,50,3,21,1
131,1,1,0,0,4,21,1
131,1,0,0,50,5,21,1
131,1,0,1,0,6,21,1
131,1,0,0,50,7,21,1
131,1,0,1,0,8,21,1
131,1,0,0,50,9,21,1
131,1,0,1,0,10,21,1
131,1,0,1,0,11,21,1
131,1,1,1,50,12,21,1
131,1,0,0,50,13,21,1
131,1,0,1,0,14,21,1
131,1,1,1,50,15,21,1
131,1,1,0,0,16,21,1
131,1,0,0,50,17,21,1
131,1,0,0,50,18,21,1
131,1,1,0,0,19,21,1
131,1,0,0,50,20,21,1
131,1,0,1,0,21,21,1
131,1,1,1,50,22,21,1
131,1,1,0,0,23,21,1
131,1,0,0,50,24,21,1
131,1,0,0,50,25,21,1
131,1,0,1,0,26,21,1
131,1,1,1,50,27,21,1
131,1,1,0,0,28,21,1
131,1,0,1,0,29,21,1
131,1,0,1,0,30,21,1
131,1,1,0,0,31,21,1
131,1,1,0,0,32,21,1
131,1,0,0,50,33,21,1
131,1,1,0,0,34,21,1
131,1,0,0,50,35,21,1
131,1,1,0,0,36,21,1
131,1,0,0,50,37,21,1
131,1,1,1,50,38,21,1
131,1,1,0,0,39,21,1
131,1,0,0,50,40,21,1
131,1,0,0,50,41,21,1
131,1,0,0,50,42,21,1
131,1,1,1,50,43,21,1
131,1,1,0,0,44,21,1
131,1,0,1,0,45,21,1
131,1,0,0,50,46,21,1
131,1,0,0,50,47,21,1
131,1,0,1,0,48,21,1
131,1,0,1,0,49,21,1
131,1,0,1,0,50,21,1
131,1,0,0,50,51,21,1
131,1,0,0,50,52,21,1
131,1,0,1,0,53,21,1
131,1,0,1,0,54,21,1
131,1,0,0,50,55,21,1
131,1,0,1,0,56,21,1
131,1,1,1,50,57,21,1
131,1,1,0,0,58,21,1
131,1,0,0,50,59,21,1
131,1,0,0,50,60,21,1
131,1,0,0,50,61,21,1
131,1,0,1,0,62,21,1
131,1,1,1,50,63,21,1
131,1,1,1,50,64,21,1
131,1,0,1,0,65,21,1
131,1,0,0,50,66,21,1
131,1,0,1,0,67,21,1
131,1,1,1,50,68,21,1
131,1,0,0,50,69,21,1
131,1,0,0,50,70,21,1
131,1,1,0,0,71,21,1
131,1,1,0,0,72,21,1
131,1,1,1,50,73,21,1
131,1,1,0,0,74,21,1
131,1,1,0,0,75,21,1
131,1,0,0,50,76,21,1
131,1,1,0,0,77,21,1
131,1,0,0,50,78,21,1
131,1,0,1,0,79,21,1
131,1,0,0,50,80,21,1
131,1,0,0,50,81,21,1
131,1,0,1,0,82,21,1
131,1,0,0,50,83,21,1
131,1,1,1,50,84,21,1
131,1,1,1,50,85,21,1
131,1,0,0,50,86,21,1
131,1,0,0,50,87,21,1
131,1,1,0,0,88,21,1
131,1,0,1,0,90,21,1
131,1,0,0,50,91,21,1
131,1,0,1,0,92,21,1
131,1,1,0,0,93,21,1
131,1,0,0,50,94,21,1
131,1,0,1,0,95,21,1
131,1,1,1,50,96,21,1
131,1,1,0,0,97,21,1
131,1,0,1,0,98,21,1
131,1,0,1,0,99,21,1
131,1,1,0,0,100,21,1
131,1,0,0,50,101,21,1
131,1,0,0,50,102,21,1
131,1,1,0,0,103,21,1
131,1,0,1,0,104,21,1
131,1,1,0,0,105,21,1
131,1,1,0,0,106,21,1
131,1,0,1,0,107,21,1
131,1,0,0,50,108,21,1
131,1,0,1,0,109,21,1
131,1,0,1,0,110,21,1
131,1,0,1,0,111,21,1
131,1,0,1,0,112,21,1
131,1,0,0,50,113,21,1
131,1,1,0,0,114,21,1
131,1,0,1,0,115,21,1
131,1,1,0,0,116,21,1
131,1,0,0,50,117,21,1
131,1,0,0,50,118,21,1
131,1,0,1,0,119,21,1
131,1,0,1,0,120,21,1
131,1,1,1,50,121,21,1
131,1,1,0,0,122,21,1
131,1,0,0,50,123,21,1
131,1,0,1,0,124,21,1
131,1,0,0,50,125,21,1
131,1,0,0,50,126,21,1
131,1,0,1,0,127,21,1
131,1,1,0,0,128,21,1
131,1,1,1,50,129,21,1
131,1,0,0,50,130,21,1
131,1,0,1,0,131,21,1
131,1,1,0,0,132,21,1
131,1,1,0,0,133,21,1
131,1,1,0,0,134,21,1
131,1,1,1,50,135,21,1
131,1,1,0,0,136,21,1
131,1,0,0,50,137,21,1
131,1,0,0,50,138,21,1
131,1,0,0,50,139,21,1
131,1,0,1,0,140,21,1
131,1,0,0,50,141,21,1
131,1,0,0,50,142,21,1
131,1,0,0,50,143,21,1
131,1,1,1,50,144,21,1
131,1,1,1,50,145,21,1
131,1,0,0,50,146,21,1
131,1,1,0,0,147,21,1
131,1,0,0,50,148,21,1
131,1,0,0,50,149,21,1
132,1,1,0,0,1,36,1
132,1,1,0,0,2,36,1
132,1,1,0,0,3,36,1
132,1,1,0,0,4,36,1
132,1,1,0,0,5,36,1
132,1,1,0,0,6,36,1
132,1,0,0,50,7,36,1
132,1,1,0,0,8,36,1
132,1,0,0,50,9,36,1
132,1,0,0,50,10,36,1
132,1,0,1,0,11,36,1
132,1,0,1,0,12,36,1
132,1,1,0,0,13,36,1
132,1,0,1,0,14,36,1
132,1,1,1,50,15,36,1
132,1,0,0,50,16,36,1
132,1,0,0,50,17,36,1
132,1,1,0,0,18,36,1
132,1,0,0,50,19,36,1
132,1,1,1,50,20,36,1
132,1,0,0,50,21,36,1
132,1,0,1,0,22,36,1
132,1,0,1,0,23,36,1
132,1,0,1,0,24,36,1
132,1,0,0,50,25,36,1
132,1,1,1,50,26,36,1
132,1,0,0,50,27,36,1
132,1,0,0,50,28,36,1
132,1,1,1,50,29,36,1
132,1,1,1,50,30,36,1
132,1,1,0,0,31,36,1
132,1,0,0,50,32,36,1
132,1,0,0,50,33,36,1
132,1,0,0,50,34,36,1
132,1,1,0,0,35,36,1
132,1,1,0,0,36,36,1
132,1,1,0,0,37,36,1
132,1,0,0,50,38,36,1
132,1,1,0,0,39,36,1
132,1,0,0,50,40,36,1
132,1,0,0,50,41,36,1
132,1,1,0,0,42,36,1
132,1,0,0,50,43,36,1
132,1,1,0,0,44,36,1
132,1,1,1,50,45,36,1
132,1,0,0,50,46,36,1
132,1,1,0,0,47,36,1
132,1,0,1,0,48,36,1
132,1,0,1,0,49,36,1
132,1,1,0,0,50,36,1
132,1,0,0,50,51,36,1
132,1,0,0,50,52,36,1
132,1,1,1,50,53,36,1
132,1,1,0,0,54,36,1
132,1,0,0,50,55,36,1
132,1,1,0,0,56,36,1
132,1,0,0,50,57,36,1
132,1,0,0,50,58,36,1
132,1,0,0,50,59,36,1
132,1,0,1,0,60,36,1
132,1,0,0,50,61,36,1
132,1,1,1,50,62,36,1
132,1,0,0,50,63,36,1
132,1,0,0,50,64,36,1
132,1,1,0,0,65,36,1
132,1,0,1,0,66,36,1
132,1,0,0,50,67,36,1
132,1,1,1,50,68,36,1
132,1,1,0,0,69,36,1
132,1,1,0,0,70,36,1
132,1,0,0,50,71,36,1
132,1,0,0,50,72,36,1
132,1,1,0,0,73,36,1
132,1,1,1,50,74,36,1
132,1,0,0,50,75,36,1
132,1,1,0,0,76,36,1
132,1,0,0,50,77,36,1
132,1,1,0,0,78,36,1
132,1,0,0,50,79,36,1
132,1,0,1,0,80,36,1
132,1,0,0,50,81,36,1
132,1,0,1,0,82,36,1
132,1,0,1,0,83,36,1
132,1,0,0,50,84,36,1
132,1,1,1,50,85,36,1
132,1,0,1,0,86,36,1
132,1,0,1,0,87,36,1
132,1,0,0,50,88,36,1
132,1,1,0,0,89,36,1
132,1,1,0,0,90,36,1
132,1,0,0,50,91,36,1
132,1,0,0,50,92,36,1
132,1,0,1,0,93,36,1
132,1,0,0,50,94,36,1
132,1,0,1,0,95,36,1
132,1,0,1,0,96,36,1
132,1,0,1,0,97,36,1
132,1,0,1,0,98,36,1
132,1,0,1,0,99,36,1
132,1,0,1,0,100,36,1
132,1,0,0,50,101,36,1
132,1,0,1,0,102,36,1
132,1,0,0,50,103,36,1
132,1,1,0,0,104,36,1
132,1,1,1,50,105,36,1
132,1,1,0,0,106,36,1
132,1,0,0,50,107,36,1
132,1,1,1,50,108,36,1
132,1,0,0,50,109,36,1
132,1,1,0,0,110,36,1
132,1,1,1,50,111,36,1
132,1,1,0,0,112,36,1
132,1,0,0,50,113,36,1
132,1,1,0,0,114,36,1
132,1,1,0,0,115,36,1
132,1,0,0,50,116,36,1
132,1,0,0,50,117,36,1
132,1,0,1,0,118,36,1
132,1,0,0,50,119,36,1
132,1,1,1,50,120,36,1
132,1,1,0,0,121,36,1
132,1,1,0,0,122,36,1
132,1,0,0,50,123,36,1
132,1,1,0,0,124,36,1
132,1,0,0,50,125,36,1
132,1,0,0,50,126,36,1
132,1,0,0,50,127,36,1
132,1,1,1,50,128,36,1
132,1,0,0,50,129,36,1
132,1,1,1,50,130,36,1
132,1,1,0,0,131,36,1
132,1,0,0,50,132,36,1
132,1,0,0,50,133,36,1
132,1,1,1,50,134,36,1
132,1,0,0,50,135,36,1
132,1,1,1,50,136,36,1
132,1,1,0,0,137,36,1
132,1,0,0,50,138,36,1
132,1,1,0,0,139,36,1
132,1,0,0,50,140,36,1
132,1,1,1,50,141,36,1
132,1,1,0,0,142,36,1
132,1,0,0,50,143,36,1
132,1,1,0,0,144,36,1
132,1,1,0,0,145,36,1
132,1,0,0,50,146,36,1
132,1,1,1,50,147,36,1
132,1,0,0,50,148,36,1
132,1,0,0,50,149,36,1
132,1,0,1,0,150,36,1
133,1,0,0,50,1,22,2
133,1,0,1,0,2,22,2
133,1,0,0,50,3,22,2
133,1,0,1,0,4,22,2
133,1,0,0,50,5,22,2
133,1,1,1,50,6,22,2
133,1,1,0,0,7,22,2
133,1,1,0,0,8,22,2
133,1,0,0,50,9,22,2
133,1,0,0,50,10,22,2
133,1,1,1,50,11,22,2
133,1,0,0,50,12,22,2
133,1,0,0,50,13,22,2
133,1,0,1,0,14,22,2
133,1,0,1,0,15,22,2
133,1,1,1,50,16,22,2
133,1,1,0,0,17,22,2
133,1,0,0,50,18,22,2
133,1,0,0,50,19,22,2
133,1,0,1,0,20,22,2
133,1,0,1,0,21,22,2
133,1,0,1,0,22,22,2
133,1,0,1,0,23,22,2
133,1,0,1,0,24,22,2
133,1,1,0,0,25,22,2
133,1,1,1,50,26,22,2
133,1,0,0,50,27,22,2
133,1,0,0,50,28,22,2
133,1,0,1,0,29,22,2
133,1,0,1,0,30,22,2
133,1,1,1,50,31,22,2
133,1,1,0,0,32,22,2
133,1,0,0,50,33,22,2
133,1,0,0,50,34,22,2
133,1,0,0,50,35,22,2
133,1,0,1,0,36,22,2
133,1,0,0,50,37,22,2
133,1,0,1,0,38,22,2
133,1,0,0,50,39,22,2
133,1,0,0,50,40,22,2
133,1,1,0,0,41,22,2
133,1,0,0,50,42,22,2
133,1,0,1,0,43,22,2
133,1,0,0,50,44,22,2
133,1,0,1,0,45,22,2
133,1,0,1,0,46,22,2
133,1,0,0,50,47,22,2
133,1,0,1,0,48,22,2
133,1,0,1,0,49,22,2
133,1,0,1,0,50,22,2
133,1,0,0,50,51,22,2
133,1,0,0,50,52,22,2
133,1,0,1,0,53,22,2
133,1,0,1,0,54,22,2
133,1,0,0,50,55,22,2
133,1,0,1,0,56,22,2
133,1,0,1,0,57,22,2
133,1,0,0,50,58,22,2
133,1,0,0,50,59,22,2
133,1,0,1,0,60,22,2
133,1,0,0,50,61,22,2
133,1,0,1,0,62,22,2
133,1,0,1,0,63,22,2
133,1,0,0,50,64,22,2
133,1,0,0,50,65,22,2
133,1,0,1,0,66,22,2
133,1,0,0,50,67,22,2
133,1,0,1,0,68,22,2
133,1,0,1,0,69,22,2
133,1,0,1,0,70,22,2
133,1,0,1,0,71,22,2
133,1,0,0,50,72,22,2
133,1,0,1,0,73,22,2
133,1,1,1,50,74,22,2
133,1,0,0,50,75,22,2
133,1,0,0,50,76,22,2
133,1,0,0,50,77,22,2
133,1,0,1,0,78,22,2
133,1,0,1,0,79,22,2
133,1,0,1,0,80,22,2
133,1,0,0,50,81,22,2
133,1,0,1,0,82,22,2
133,1,0,1,0,83,22,2
133,1,1,0,0,84,22,2
133,1,0,1,0,85,22,2
133,1,0,1,0,86,22,2
133,1,0,1,0,87,22,2
133,1,0,0,50,88,22,2
133,1,0,0,50,89,22,2
133,1,0,1,0,90,22,2
133,1,0,1,0,91,22,2
133,1,1,0,0,92,22,2
133,1,1,1,50,93,22,2
133,1,0,0,50,94,22,2
133,1,0,0,50,95,22,2
133,1,0,1,0,96,22,2
133,1,0,1,0,97,22,2
133,1,0,1,0,98,22,2
133,1,0,1,0,99,22,2
133,1,0,1,0,100,22,2
133,1,0,0,50,101,22,2
133,1,1,1,50,102,22,2
133,1,1,0,0,103,22,2
133,1,1,0,0,104,22,2
133,1,0,0,50,105,22,2
133,1,0,0,50,106,22,2
133,1,0,1,0,107,22,2
133,1,0,1,0,108,22,2
133,1,0,1,0,109,22,2
133,1,0,1,0,110,22,2
133,1,0,1,0,111,22,2
133,1,0,1,0,112,22,2
133,1,0,1,0,113,22,2
133,1,0,0,50,114,22,2
133,1,0,0,50,115,22,2
133,1,0,1,0,116,22,2
133,1,0,0,50,117,22,2
133,1,0,1,0,118,22,2
133,1,0,0,50,119,22,2
133,1,0,1,0,120,22,2
133,1,0,1,0,121,22,2
133,1,0,1,0,122,22,2
133,1,1,1,50,123,22,2
133,1,1,0,0,124,22,2
133,1,0,0,50,125,22,2
133,1,0,0,50,126,22,2
133,1,0,0,50,127,22,2
133,1,0,1,0,128,22,2
133,1,0,0,50,129,22,2
133,1,0,1,0,130,22,2
133,1,0,1,0,131,22,2
133,1,0,1,0,132,22,2
133,1,0,0,50,133,22,2
133,1,0,1,0,134,22,2
133,1,1,1,50,135,22,2
133,1,0,1,0,136,22,2
133,1,1,0,0,137,22,2
133,1,0,0,50,138,22,2
133,1,0,0,50,139,22,2
133,1,0,1,0,140,22,2
133,1,0,1,0,141,22,2
133,1,0,0,50,142,22,2
133,1,0,0,50,143,22,2
133,1,0,0,50,144,22,2
133,1,0,1,0,145,22,2
133,1,0,1,0,146,22,2
133,1,0,1,0,147,22,2
133,1,1,0,0,148,22,2
133,1,0,0,50,149,22,2
133,1,0,1,0,150,22,2
134,1,1,0,0,1,21,1
134,1,1,0,0,2,21,1
134,1,1,0,0,3,21,1
134,1,1,0,0,4,21,1
134,1,1,0,0,5,21,1
134,1,0,0,50,6,21,1
134,1,0,0,50,7,21,1
134,1,0,1,0,8,21,1
134,1,0,0,50,9,21,1
134,1,0,1,0,10,21,1
134,1,0,1,0,11,21,1
134,1,1,1,50,12,21,1
134,1,1,0,0,13,21,1
134,1,1,1,50,14,21,1
134,1,1,0,0,15,21,1
134,1,1,0,0,16,21,1
134,1,1,0,0,17,21,1
134,1,1,0,0,18,21,1
134,1,0,0,50,19,21,1
134,1,0,0,50,20,21,1
134,1,1,0,0,21,21,1
134,1,0,1,0,22,21,1
134,1,0,1,0,23,21,1
134,1,1,1,50,24,21,1
134,1,1,0,0,25,21,1
134,1,1,0,0,26,21,1
134,1,1,0,0,27,21,1
134,1,0,0,50,28,21,1
134,1,0,1,0,29,21,1
134,1,1,1,50,30,21,1
134,1,1,0,0,31,21,1
134,1,1,0,0,32,21,1
134,1,0,0,50,33,21,1
134,1,1,0,0,34,21,1
134,1,0,0,50,35,21,1
134,1,0,0,50,36,21,1
134,1,0,0,50,37,21,1
134,1,0,1,0,38,21,1
134,1,1,0,0,39,21,1
134,1,1,0,0,40,21,1
134,1,0,0,50,41,21,1
134,1,0,0,50,42,21,1
134,1,0,1,0,43,21,1
134,1,0,0,50,44,21,1
134,1,0,1,0,45,21,1
134,1,1,1,50,46,21,1
134,1,1,0,0,47,21,1
134,1,1,1,50,48,21,1
134,1,1,1,50,49,21,1
134,1,1,0,0,50,21,1
134,1,0,0,50,51,21,1
134,1,1,0,0,52,21,1
134,1,0,0,50,53,21,1
134,1,0,0,50,54,21,1
134,1,0,0,50,55,21,1
134,1,1,1,50,56,21,1
134,1,0,0,50,57,21,1
134,1,1,0,0,58,21,1
134,1,0,0,50,59,21,1
134,1,0,0,50,60,21,1
134,1,0,0,50,61,21,1
134,1,0,1,0,62,21,1
134,1,1,1,50,63,21,1
134,1,1,0,0,64,21,1
134,1,0,0,50,65,21,1
134,1,0,1,0,66,21,1
134,1,0,0,50,67,21,1
134,1,0,1,0,68,21,1
134,1,0,1,0,69,21,1
134,1,0,1,0,70,21,1
134,1,1,1,50,71,21,1
134,1,1,0,0,72,21,1
134,1,1,0,0,73,21,1
134,1,1,1,50,74,21,1
134,1,0,0,50,75,21,1
134,1,0,0,50,76,21,1
134,1,0,0,50,77,21,1
134,1,0,1,0,78,21,1
134,1,0,1,0,79,21,1
134,1,1,1,50,80,21,1
134,1,1,0,0,81,21,1
134,1,0,0,50,82,21,1
134,1,0,1,0,83,21,1
134,1,0,0,50,84,21,1
134,1,0,1,0,85,21,1
134,1,0,1,0,86,21,1
134,1,1,1,50,87,21,1
134,1,1,0,0,88,21,1
134,1,1,0,0,89,21,1
134,1,1,0,0,90,21,1
134,1,1,0,0,91,21,1
134,1,0,0,50,92,21,1
134,1,1,0,0,93,21,1
134,1,0,1,0,95,21,1
134,1,1,0,0,96,21,1
134,1,0,0,50,97,21,1
134,1,0,1,0,98,21,1
134,1,0,1,0,99,21,1
134,1,1,1,50,100,21,1
134,1,0,0,50,101,21,1
134,1,1,0,0,103,21,1
134,1,0,0,50,104,21,1
134,1,1,1,50,105,21,1
134,1,0,0,50,106,21,1
134,1,1,0,0,107,21,1
134,1,0,1,0,108,21,1
134,1,0,0,50,109,21,1
134,1,0,1,0,110,21,1
134,1,1,1,50,111,21,1
134,1,1,0,0,112,21,1
134,1,0,0,50,113,21,1
134,1,1,0,0,114,21,1
134,1,1,0,0,115,21,1
134,1,0,0,50,116,21,1
134,1,0,0,50,117,21,1
134,1,1,1,50,118,21,1
134,1,0,0,50,119,21,1
134,1,0,1,0,120,21,1
134,1,1,1,50,121,21,1
134,1,0,0,50,122,21,1
134,1,0,0,50,123,21,1
134,1,1,0,0,124,21,1
134,1,1,0,0,125,21,1
134,1,0,0,50,126,21,1
134,1,0,0,50,127,21,1
134,1,0,1,0,128,21,1
134,1,1,0,0,129,21,1
134,1,0,1,0,130,21,1
134,1,0,1,0,131,21,1
134,1,0,1,0,132,21,1
134,1,0,0,50,133,21,1
134,1,0,1,0,134,21,1
134,1,1,1,50,135,21,1
134,1,1,1,50,136,21,1
134,1,1,0,0,137,21,1
134,1,0,0,50,138,21,1
134,1,1,0,0,139,21,1
134,1,0,0,50,140,21,1
134,1,1,1,50,141,21,1
134,1,0,0,50,142,21,1
134,1,0,0,50,143,21,1
134,1,1,0,0,144,21,1
134,1,0,0,50,145,21,1
134,1,0,1,0,146,21,1
134,1,1,1,50,147,21,1
134,1,0,0,50,148,21,1
134,1,1,0,0,149,21,1
134,1,1,0,0,150,21,1
135,1,1,0,0,1,22,2
135,1,1,0,0,2,22,2
135,1,0,0,50,3,22,2
135,1,1,0,0,4,22,2
135,1,0,0,50,5,22,2
135,1,0,1,0,6,22,2
135,1,0,0,50,7,22,2
135,1,0,1,0,8,22,2
135,1,0,0,50,9,22,2
135,1,1,1,50,10,22,2
135,1,0,0,50,11,22,2
135,1,1,1,50,12,22,2
135,1,0,0,50,13,22,2
135,1,0,1,0,14,22,2
135,1,1,1,50,15,22,2
135,1,0,0,50,16,22,2
135,1,1,0,0,17,22,2
135,1,0,0,50,18,22,2
135,1,1,0,0,19,22,2
135,1,0,0,50,20,22,2
135,1,0,0,50,21,22,2
135,1,0,1,0,22,22,2
135,1,0,1,0,23,22,2
135,1,0,1,0,24,22,2
135,1,1,0,0,25,22,2
135,1,0,1,0,26,22,2
135,1,0,0,50,27,22,2
135,1,1,0,0,28,22,2
135,1,1,1,50,29,22,2
135,1,0,0,50,30,22,2
135,1,1,0,0,31,22,2
135,1,1,0,0,32,22,2
135,1,1,0,0,33,22,2
135,1,1,0,0,34,22,2
135,1,0,0,50,35,22,2
135,1,0,0,50,36,22,2
135,1,1,0,0,37,22,2
135,1,0,1,0,38,22,2
135,1,0,0,50,39,22,2
135,1,0,0,50,40,22,2
135,1,0,0,50,41,22,2
135,1,0,0,50,42,22,2
135,1,0,1,0,43,22,2
135,1,0,0,50,44,22,2
135,1,0,1,0,45,22,2
135,1,1,1,50,46,22,2
135,1,0,0,50,47,22,2
135,1,0,1,0,48,22,2
135,1,0,1,0,49,22,2
135,1,1,0,0,50,22,2
135,1,1,0,0,51,22,2
135,1,0,0,50,52,22,2
135,1,0,0,50,53,22,2
135,1,0,1,0,54,22,2
135,1,0,0,50,55,22,2
135,1,0,1,0,56,22,2
135,1,1,1,50,57,22,2
135,1,0,0,50,58,22,2
135,1,0,0,50,59,22,2
135,1,1,0,0,60,22,2
135,1,0,0,50,61,22,2
135,1,0,0,50,62,22,2
135,1,0,1,0,63,22,2
135,1,0,0,50,64,22,2
135,1,0,0,50,65,22,2
135,1,0,1,0,66,22,2
135,1,0,0,50,67,22,2
135,1,1,1,50,68,22,2
135,1,1,0,0,69,22,2
135,1,0,0,50,70,22,2
135,1,0,0,50,71,22,2
135,1,0,0,50,72,22,2
135,1,0,1,0,73,22,2
135,1,1,1,50,74,22,2
135,1,0,0,50,75,22,2
135,1,0,0,50,76,22,2
135,1,0,0,50,77,22,2
135,1,1,1,50,78,22,2
135,1,0,0,50,79,22,2
135,1,0,1,0,80,22,2
135,1,0,0,50,81,22,2
135,1,1,1,50,82,22,2
135,1,1,1,50,83,22,2
135,1,0,0,50,84,22,2
135,1,0,1,0,85,22,2
135,1,0,1,0,86,22,2
135,1,0,1,0,87,22,2
135,1,0,0,50,88,22,2
135,1,1,0,0,89,22,2
135,1,1,0,0,90,22,2
135,1,0,0,50,91,22,2
135,1,1,0,0,92,22,2
135,1,0,0,50,93,22,2
135,1,0,0,50,94,22,2
135,1,0,1,0,95,22,2
135,1,1,1,50,96,22,2
135,1,0,0,50,97,22,2
135,1,0,1,0,98,22,2
135,1,0,1,0,99,22,2
135,1,1,1,50,100,22,2
135,1,0,0,50,101,22,2
135,1,0,1,0,102,22,2
135,1,1,0,0,103,22,2
135,1,0,0,50,104,22,2
135,1,1,1,50,105,22,2
135,1,0,0,50,106,22,2
135,1,0,0,50,107,22,2
135,1,1,1,50,108,22,2
135,1,0,0,50,109,22,2
135,1,0,1,0,110,22,2
135,1,0,1,0,111,22,2
135,1,0,1,0,112,22,2
135,1,0,1,0,113,22,2
135,1,1,0,0,114,22,2
135,1,1,0,0,115,22,2
135,1,0,1,0,116,22,2
135,1,1,0,0,117,22,2
135,1,1,0,0,118,22,2
135,1,0,0,50,119,22,2
135,1,0,1,0,120,22,2
135,1,0,1,0,121,22,2
135,1,1,0,0,122,22,2
135,1,0,0,50,123,22,2
135,1,0,0,50,124,22,2
135,1,0,1,0,125,22,2
135,1,1,0,0,126,22,2
135,1,1,0,0,127,22,2
135,1,0,0,50,128,22,2
135,1,1,0,0,129,22,2
135,1,0,1,0,130,22,2
135,1,0,1,0,131,22,2
135,1,1,1,50,132,22,2
135,1,0,0,50,133,22,2
135,1,0,1,0,134,22,2
135,1,1,0,0,135,22,2
135,1,0,1,0,136,22,2
135,1,0,0,50,137,22,2
135,1,1,1,50,138,22,2
135,1,0,0,50,139,22,2
135,1,0,0,50,140,22,2
135,1,1,1,50,141,22,2
135,1,0,0,50,142,22,2
135,1,1,0,0,143,22,2
135,1,0,0,50,144,22,2
135,1,0,0,50,145,22,2
135,1,1,1,50,146,22,2
135,1,0,0,50,147,22,2
135,1,0,0,50,148,22,2
135,1,0,1,0,149,22,2
135,1,0,1,0,150,22,2
136,1,1,0,0,1,29,2
136,1,0,1,0,2,29,2
136,1,0,0,50,3,29,2
136,1,0,1,0,4,29,2
136,1,0,1,0,5,29,2
136,1,1,0,0,6,29,2
136,1,1,0,0,7,29,2
136,1,1,0,0,8,29,2
136,1,1,1,50,9,29,2
136,1,1,1,50,10,29,2
136,1,1,0,0,11,29,2
136,1,0,0,50,12,29,2
136,1,0,1,0,13,29,2
136,1,1,0,0,14,29,2
136,1,0,0,50,15,29,2
136,1,1,0,0,16,29,2
136,1,1,0,0,17,29,2
136,1,0,1,0,18,29,2
136,1,0,1,0,19,29,2
136,1,0,1,0,20,29,2
136,1,1,1,50,21,29,2
136,1,0,0,50,22,29,2
136,1,0,1,0,23,29,2
136,1,1,1,50,24,29,2
136,1,1,0,0,25,29,2
136,1,0,0,50,26,29,2
136,1,1,1,50,27,29,2
136,1,1,0,0,28,29,2
136,1,0,0,50,29,29,2
136,1,1,0,0,30,29,2
136,1,0,0,50,31,29,2
136,1,0,0,50,32,29,2
136,1,1,0,0,33,29,2
136,1,0,0,50,34,29,2
136,1,0,0,50,35,29,2
136,1,0,1,0,36,29,2
136,1,1,1,50,37,29,2
136,1,0,0,50,38,29,2
136,1,0,1,0,39,29,2
136,1,0,0,50,40,29,2
136,1,0,1,0,41,29,2
136,1,0,0,50,42,29,2
136,1,1,1,50,43,29,2
136,1,0,1,0,44,29,2
136,1,1,0,0,45,29,2
136,1,0,0,50,46,29,2
136,1,0,0,50,47,29,2
136,1,1,1,50,48,29,2
136,1,0,0,50,49,29,2
136,1,1,1,50,50,29,2
136,1,0,0,50,51,29,2
136,1,0,1,0,52,29,2
